imgid,userid,bbox_left,bbox_top,bbox_width,bbox_height
static/data/img/HUCB_SHARE_109911212008.jpg,9,127,33,663,907
static/data/img/HUCB_SHARE_109911212008.jpg,10,78,207,598,499
static/data/img/HUCB_SHARE_109911212008.jpg,13,122,20,636,1004
static/data/img/HUCB_SHARE_109911212008.jpg,14,28,17,851,953
static/data/img/HUCB_SHARE_109911212008.jpg,15,58,11,825,968
static/data/img/HUCB_SHARE_109911212008.jpg,16,828,683,1,1
static/data/img/HUCB_SHARE_109911212008.jpg,16,66,9,837,978
static/data/img/HUCB_SHARE_109911212008.jpg,17,197,10,586,936
static/data/img/HUCB_SHARE_109911212008.jpg,18,21,5,884,967
static/data/img/HUCB_SHARE_109911212008.jpg,19,75,23,731,951
static/data/img/HUCB_SHARE_109911212008.jpg,21,13,2,900,1010
static/data/img/HUCB_SHARE_109911212008.jpg,22,46,14,786,1010
static/data/img/HUCB_SHARE_109911212008.jpg,23,48,22,765,957
static/data/img/HUCB_SHARE_109911212008.jpg,24,275,30,438,636
static/data/img/HUCB_SHARE_109911212008.jpg,26,94,34,672,815
static/data/img/HUCB_SHARE_109911212041.jpg,3,18,107,581,886
static/data/img/HUCB_SHARE_109911212041.jpg,3,403,7,390,998
static/data/img/HUCB_SHARE_109911212041.jpg,6,6,23,785,996
static/data/img/HUCB_SHARE_109911212041.jpg,16,40,11,751,987
static/data/img/HUCB_SHARE_109911212041.jpg,17,20,18,763,967
static/data/img/HUCB_SHARE_109911212041.jpg,18,13,5,788,974
static/data/img/HUCB_SHARE_109911212041.jpg,19,47,31,727,965
static/data/img/HUCB_SHARE_109911212041.jpg,21,42,13,773,1011
static/data/img/HUCB_SHARE_109911212041.jpg,22,13,22,772,1002
static/data/img/HUCB_SHARE_109911212041.jpg,23,24,11,761,1003
static/data/img/HUCB_SHARE_109911212041.jpg,24,72,58,667,927
static/data/img/HUCB_SHARE_109911212041.jpg,26,98,27,674,835
static/data/img/HUCB_SHARE_109911212041.jpg,28,38,17,755,997
static/data/img/HUCB_SHARE_109911212042.jpg,6,111,8,569,908
static/data/img/HUCB_SHARE_109911212042.jpg,9,123,45,547,979
static/data/img/HUCB_SHARE_109911212042.jpg,10,121,46,496,309
static/data/img/HUCB_SHARE_109911212042.jpg,13,116,15,546,898
static/data/img/HUCB_SHARE_109911212042.jpg,23,81,13,593,897
static/data/img/HUCB_SHARE_109911212042.jpg,24,146,42,491,324
static/data/img/HUCB_SHARE_109911212042.jpg,26,109,35,486,828
static/data/img/HUCB_SHARE_109911212042.jpg,28,94,11,570,864
static/data/img/HUCB_SHARE_109911212043.jpg,9,45,33,661,907
static/data/img/HUCB_SHARE_109911212043.jpg,10,81,444,603,519
static/data/img/HUCB_SHARE_109911212043.jpg,13,124,62,640,962
static/data/img/HUCB_SHARE_109911212043.jpg,14,34,278,492,357
static/data/img/HUCB_SHARE_109911212043.jpg,14,8,499,575,476
static/data/img/HUCB_SHARE_109911212043.jpg,14,388,32,330,940
static/data/img/HUCB_SHARE_109911212043.jpg,15,15,25,720,937
static/data/img/HUCB_SHARE_109911212043.jpg,16,36,47,683,883
static/data/img/HUCB_SHARE_109911212043.jpg,17,349,46,348,897
static/data/img/HUCB_SHARE_109911212043.jpg,18,6,58,731,873
static/data/img/HUCB_SHARE_109911212043.jpg,19,37,47,669,857
static/data/img/HUCB_SHARE_109911212043.jpg,21,89,598,484,357
static/data/img/HUCB_SHARE_109911212043.jpg,21,409,46,250,952
static/data/img/HUCB_SHARE_109911212043.jpg,21,38,13,709,990
static/data/img/HUCB_SHARE_109911212043.jpg,21,74,155,349,575
static/data/img/HUCB_SHARE_109911212043.jpg,22,26,45,704,946
static/data/img/HUCB_SHARE_109911212043.jpg,23,3,231,579,719
static/data/img/HUCB_SHARE_109911212043.jpg,23,315,39,419,907
static/data/img/HUCB_SHARE_109911212043.jpg,24,83,307,530,557
static/data/img/HUCB_SHARE_109911212044.jpg,9,129,119,681,903
static/data/img/HUCB_SHARE_109911212044.jpg,10,79,157,671,773
static/data/img/HUCB_SHARE_109911212044.jpg,13,75,163,703,763
static/data/img/HUCB_SHARE_109911212044.jpg,14,98,103,664,824
static/data/img/HUCB_SHARE_109911212044.jpg,15,73,109,735,894
static/data/img/HUCB_SHARE_109911212044.jpg,16,46,113,739,911
static/data/img/HUCB_SHARE_109911212044.jpg,16,46,113,739,911
static/data/img/HUCB_SHARE_109911212044.jpg,17,203,157,546,867
static/data/img/HUCB_SHARE_109911212044.jpg,18,67,112,724,906
static/data/img/HUCB_SHARE_109911212044.jpg,28,103,122,637,881
static/data/img/HUCB_SHARE_109911212045.jpg,9,0,127,784,807
static/data/img/HUCB_SHARE_109911212045.jpg,10,59,73,707,825
static/data/img/HUCB_SHARE_109911212045.jpg,13,60,70,782,926
static/data/img/HUCB_SHARE_109911212045.jpg,14,58,34,704,870
static/data/img/HUCB_SHARE_109911212045.jpg,15,10,26,784,886
static/data/img/HUCB_SHARE_109911212045.jpg,16,2,31,833,909
static/data/img/HUCB_SHARE_109911212045.jpg,26,52,58,734,766
static/data/img/HUCB_SHARE_109911212045.jpg,28,100,61,672,822
static/data/img/HUCB_SHARE_109911212046.jpg,9,77,101,685,889
static/data/img/HUCB_SHARE_109911212046.jpg,10,57,147,699,789
static/data/img/HUCB_SHARE_109911212046.jpg,13,95,127,683,802
static/data/img/HUCB_SHARE_109911212046.jpg,14,64,133,683,758
static/data/img/HUCB_SHARE_109911212046.jpg,15,73,154,694,785
static/data/img/HUCB_SHARE_109911212046.jpg,16,46,131,533,669
static/data/img/HUCB_SHARE_109911212046.jpg,16,332,185,399,751
static/data/img/HUCB_SHARE_109911212046.jpg,16,82,463,367,139
static/data/img/HUCB_SHARE_109911212046.jpg,17,104,169,617,721
static/data/img/HUCB_SHARE_109911212046.jpg,18,60,133,711,788
static/data/img/HUCB_SHARE_109911212046.jpg,19,101,197,573,749
static/data/img/HUCB_SHARE_109911212048.jpg,9,75,27,717,997
static/data/img/HUCB_SHARE_109911212048.jpg,10,195,83,397,889
static/data/img/HUCB_SHARE_109911212048.jpg,13,150,80,584,944
static/data/img/HUCB_SHARE_109911212048.jpg,14,211,52,363,947
static/data/img/HUCB_SHARE_109911212048.jpg,15,219,31,449,497
static/data/img/HUCB_SHARE_109911212048.jpg,16,106,73,619,919
static/data/img/HUCB_SHARE_109911212048.jpg,17,257,23,441,961
static/data/img/HUCB_SHARE_109911212048.jpg,17,257,23,441,961
static/data/img/HUCB_SHARE_109911212048.jpg,18,49,25,730,999
static/data/img/HUCB_SHARE_109911212048.jpg,19,193,75,473,915
static/data/img/HUCB_SHARE_109911212048.jpg,21,170,27,474,961
static/data/img/HUCB_SHARE_109911212048.jpg,21,170,27,474,961
static/data/img/HUCB_SHARE_109911212048.jpg,22,66,26,657,998
static/data/img/HUCB_SHARE_109911212048.jpg,23,47,43,733,953
static/data/img/HUCB_SHARE_109911212048.jpg,24,202,71,361,424
static/data/img/HUCB_SHARE_109911212048.jpg,24,202,71,1,1
static/data/img/HUCB_SHARE_109911212050.jpg,9,232,108,353,370
static/data/img/HUCB_SHARE_109911212050.jpg,10,213,141,415,381
static/data/img/HUCB_SHARE_109911212050.jpg,13,121,17,518,1007
static/data/img/HUCB_SHARE_109911212050.jpg,14,38,17,683,858
static/data/img/HUCB_SHARE_109911212050.jpg,15,71,35,572,699
static/data/img/HUCB_SHARE_109911212050.jpg,16,20,33,639,991
static/data/img/HUCB_SHARE_109911212050.jpg,17,134,48,311,782
static/data/img/HUCB_SHARE_109911212050.jpg,18,24,16,731,893
static/data/img/HUCB_SHARE_109911212050.jpg,19,93,35,461,797
static/data/img/HUCB_SHARE_109911212050.jpg,21,29,47,552,619
static/data/img/HUCB_SHARE_109911212050.jpg,22,39,8,637,929
static/data/img/HUCB_SHARE_109911212050.jpg,22,284,452,275,424
static/data/img/HUCB_SHARE_109911212050.jpg,23,229,103,489,739
static/data/img/HUCB_SHARE_109911212050.jpg,23,21,29,401,840
static/data/img/HUCB_SHARE_109911212050.jpg,24,143,99,477,597
static/data/img/HUCB_SHARE_109911212051.jpg,6,8,37,792,965
static/data/img/HUCB_SHARE_109911212051.jpg,9,5,41,787,879
static/data/img/HUCB_SHARE_109911212051.jpg,10,7,7,793,958
static/data/img/HUCB_SHARE_109911212051.jpg,13,10,30,796,994
static/data/img/HUCB_SHARE_109911212051.jpg,23,9,45,793,979
static/data/img/HUCB_SHARE_109911212051.jpg,24,40,176,649,699
static/data/img/HUCB_SHARE_109911212051.jpg,26,40,43,743,797
static/data/img/HUCB_SHARE_109911212051.jpg,28,16,53,724,854
static/data/img/HUCB_SHARE_109911212052.jpg,3,45,10,543,968
static/data/img/HUCB_SHARE_109911212052.jpg,6,23,26,582,949
static/data/img/HUCB_SHARE_109911212052.jpg,9,73,45,559,959
static/data/img/HUCB_SHARE_109911212052.jpg,19,85,77,473,917
static/data/img/HUCB_SHARE_109911212052.jpg,21,41,1,591,1023
static/data/img/HUCB_SHARE_109911212052.jpg,22,13,19,507,609
static/data/img/HUCB_SHARE_109911212052.jpg,23,6,25,626,999
static/data/img/HUCB_SHARE_109911212052.jpg,24,75,33,466,652
static/data/img/HUCB_SHARE_109911212052.jpg,26,62,29,479,702
static/data/img/HUCB_SHARE_109911212052.jpg,28,37,23,595,1001
static/data/img/HUCB_SHARE_109911212092.jpg,6,96,108,858,363
static/data/img/HUCB_SHARE_109911212092.jpg,9,322,87,681,615
static/data/img/HUCB_SHARE_109911212092.jpg,10,101,109,869,707
static/data/img/HUCB_SHARE_109911212092.jpg,13,93,63,931,758
static/data/img/HUCB_SHARE_109911212092.jpg,14,100,254,498,561
static/data/img/HUCB_SHARE_109911212092.jpg,14,103,37,878,397
static/data/img/HUCB_SHARE_109911212092.jpg,24,298,173,509,219
static/data/img/HUCB_SHARE_109911212092.jpg,26,351,133,507,295
static/data/img/HUCB_SHARE_109911212092.jpg,26,58,276,733,476
static/data/img/HUCB_SHARE_109911212092.jpg,28,68,292,573,415
static/data/img/HUCB_SHARE_109911212092.jpg,28,94,58,876,387
static/data/img/HUCB_SHARE_109911212093.jpg,3,29,32,986,812
static/data/img/HUCB_SHARE_109911212093.jpg,6,25,30,983,814
static/data/img/HUCB_SHARE_109911212093.jpg,18,19,11,998,824
static/data/img/HUCB_SHARE_109911212093.jpg,19,71,46,774,798
static/data/img/HUCB_SHARE_109911212093.jpg,21,46,42,847,801
static/data/img/HUCB_SHARE_109911212093.jpg,22,20,41,1004,803
static/data/img/HUCB_SHARE_109911212093.jpg,23,867,559,1,1
static/data/img/HUCB_SHARE_109911212093.jpg,23,15,31,978,752
static/data/img/HUCB_SHARE_109911212093.jpg,24,70,137,810,584
static/data/img/HUCB_SHARE_109911212093.jpg,26,147,137,742,679
static/data/img/HUCB_SHARE_109911212093.jpg,28,43,19,972,825
static/data/img/HUCB_SHARE_109911212096.jpg,6,125,22,635,922
static/data/img/HUCB_SHARE_109911212096.jpg,9,137,31,631,993
static/data/img/HUCB_SHARE_109911212096.jpg,10,77,33,675,624
static/data/img/HUCB_SHARE_109911212096.jpg,22,150,17,617,1007
static/data/img/HUCB_SHARE_109911212096.jpg,23,9,65,759,957
static/data/img/HUCB_SHARE_109911212096.jpg,24,191,107,565,508
static/data/img/HUCB_SHARE_109911212096.jpg,26,114,64,613,812
static/data/img/HUCB_SHARE_109911212096.jpg,28,74,25,693,968
static/data/img/HUCB_SHARE_109911212098.jpg,3,8,40,785,984
static/data/img/HUCB_SHARE_109911212098.jpg,6,10,43,776,791
static/data/img/HUCB_SHARE_109911212098.jpg,17,29,54,701,832
static/data/img/HUCB_SHARE_109911212098.jpg,18,4,13,778,936
static/data/img/HUCB_SHARE_109911212098.jpg,19,1,59,735,860
static/data/img/HUCB_SHARE_109911212098.jpg,21,0,158,662,348
static/data/img/HUCB_SHARE_109911212098.jpg,21,277,165,161,251
static/data/img/HUCB_SHARE_109911212098.jpg,21,34,13,749,963
static/data/img/HUCB_SHARE_109911212098.jpg,22,38,89,755,935
static/data/img/HUCB_SHARE_109911212098.jpg,23,1,37,781,977
static/data/img/HUCB_SHARE_109911212098.jpg,24,26,123,735,483
static/data/img/HUCB_SHARE_109911212098.jpg,26,38,123,724,796
static/data/img/HUCB_SHARE_109911212098.jpg,28,4,38,774,871
static/data/img/HUCB_SHARE_109911212099.jpg,3,113,31,495,641
static/data/img/HUCB_SHARE_109911212099.jpg,3,45,64,741,960
static/data/img/HUCB_SHARE_109911212099.jpg,6,100,51,594,636
static/data/img/HUCB_SHARE_109911212099.jpg,9,5,57,839,959
static/data/img/HUCB_SHARE_109911212099.jpg,19,57,66,669,958
static/data/img/HUCB_SHARE_109911212099.jpg,21,42,2,732,910
static/data/img/HUCB_SHARE_109911212099.jpg,22,15,58,830,966
static/data/img/HUCB_SHARE_109911212099.jpg,23,19,57,767,897
static/data/img/HUCB_SHARE_109911212099.jpg,24,191,89,221,666
static/data/img/HUCB_SHARE_109911212099.jpg,24,444,58,261,676
static/data/img/HUCB_SHARE_109911212099.jpg,26,63,52,697,814
static/data/img/HUCB_SHARE_109911212099.jpg,28,95,49,605,717
static/data/img/HUCB_SHARE_109911212100.jpg,3,350,92,462,932
static/data/img/HUCB_SHARE_109911212100.jpg,3,2,96,588,928
static/data/img/HUCB_SHARE_109911212100.jpg,15,309,110,509,577
static/data/img/HUCB_SHARE_109911212100.jpg,16,354,59,496,965
static/data/img/HUCB_SHARE_109911212100.jpg,16,8,133,661,891
static/data/img/HUCB_SHARE_109911212100.jpg,17,47,115,738,881
static/data/img/HUCB_SHARE_109911212100.jpg,18,18,100,830,924
static/data/img/HUCB_SHARE_109911212100.jpg,19,24,84,825,940
static/data/img/HUCB_SHARE_109911212100.jpg,21,36,57,795,871
static/data/img/HUCB_SHARE_109911212100.jpg,22,19,99,830,925
static/data/img/HUCB_SHARE_109911212100.jpg,23,3,106,734,568
static/data/img/HUCB_SHARE_109911212100.jpg,24,42,135,774,693
static/data/img/HUCB_SHARE_109911212100.jpg,26,46,162,798,763
static/data/img/HUCB_SHARE_109911212100.jpg,28,37,131,811,893
static/data/img/HUCB_SHARE_109911212134.jpg,3,3,108,396,916
static/data/img/HUCB_SHARE_109911212134.jpg,3,174,127,520,897
static/data/img/HUCB_SHARE_109911212134.jpg,6,14,110,684,819
static/data/img/HUCB_SHARE_109911212134.jpg,9,363,105,335,919
static/data/img/HUCB_SHARE_109911212134.jpg,9,0,107,364,917
static/data/img/HUCB_SHARE_109911212134.jpg,19,2,109,643,915
static/data/img/HUCB_SHARE_109911212134.jpg,21,8,199,442,687
static/data/img/HUCB_SHARE_109911212134.jpg,21,9,33,665,991
static/data/img/HUCB_SHARE_109911212134.jpg,21,360,230,339,590
static/data/img/HUCB_SHARE_109911212134.jpg,22,21,99,677,925
static/data/img/HUCB_SHARE_109911212134.jpg,23,3,93,631,931
static/data/img/HUCB_SHARE_109911212134.jpg,24,107,121,324,863
static/data/img/HUCB_SHARE_109911212134.jpg,26,51,159,572,819
static/data/img/HUCB_SHARE_109911212134.jpg,28,25,107,630,827
static/data/img/HUCB_SHARE_109911212135.jpg,3,53,35,632,989
static/data/img/HUCB_SHARE_109911212135.jpg,6,83,49,648,975
static/data/img/HUCB_SHARE_109911212135.jpg,16,28,1,718,1023
static/data/img/HUCB_SHARE_109911212135.jpg,17,90,36,533,981
static/data/img/HUCB_SHARE_109911212135.jpg,18,10,44,736,971
static/data/img/HUCB_SHARE_109911212135.jpg,19,52,56,612,968
static/data/img/HUCB_SHARE_109911212135.jpg,21,72,27,650,948
static/data/img/HUCB_SHARE_109911212135.jpg,22,11,13,735,1011
static/data/img/HUCB_SHARE_109911212135.jpg,23,7,53,739,971
static/data/img/HUCB_SHARE_109911212135.jpg,24,87,147,606,820
static/data/img/HUCB_SHARE_109911212135.jpg,26,74,69,613,829
static/data/img/HUCB_SHARE_109911212135.jpg,28,1,70,745,954
static/data/img/HUCB_SHARE_109911212136.jpg,3,9,150,647,874
static/data/img/HUCB_SHARE_109911212136.jpg,15,21,141,461,858
static/data/img/HUCB_SHARE_109911212136.jpg,16,76,143,533,881
static/data/img/HUCB_SHARE_109911212136.jpg,17,73,165,498,827
static/data/img/HUCB_SHARE_109911212136.jpg,17,73,165,498,827
static/data/img/HUCB_SHARE_109911212136.jpg,18,0,122,656,895
static/data/img/HUCB_SHARE_109911212136.jpg,19,25,121,601,873
static/data/img/HUCB_SHARE_109911212136.jpg,21,21,107,633,917
static/data/img/HUCB_SHARE_109911212136.jpg,21,84,193,365,785
static/data/img/HUCB_SHARE_109911212136.jpg,21,358,193,245,805
static/data/img/HUCB_SHARE_109911212136.jpg,22,20,126,636,898
static/data/img/HUCB_SHARE_109911212136.jpg,23,11,137,645,863
static/data/img/HUCB_SHARE_109911212136.jpg,24,126,181,411,635
static/data/img/HUCB_SHARE_109911212136.jpg,26,37,154,581,789
static/data/img/HUCB_SHARE_109911212136.jpg,28,43,152,574,836
static/data/img/HUCB_SHARE_109911212138.jpg,9,114,139,452,775
static/data/img/HUCB_SHARE_109911212138.jpg,10,375,133,247,681
static/data/img/HUCB_SHARE_109911212138.jpg,10,25,139,331,661
static/data/img/HUCB_SHARE_109911212138.jpg,13,45,95,598,751
static/data/img/HUCB_SHARE_109911212138.jpg,14,32,56,581,783
static/data/img/HUCB_SHARE_109911212138.jpg,15,82,141,304,649
static/data/img/HUCB_SHARE_109911212138.jpg,16,298,17,347,979
static/data/img/HUCB_SHARE_109911212138.jpg,16,10,41,493,935
static/data/img/HUCB_SHARE_109911212138.jpg,17,91,92,485,888
static/data/img/HUCB_SHARE_109911212138.jpg,18,4,55,648,944
static/data/img/HUCB_SHARE_109911212138.jpg,19,39,87,315,923
static/data/img/HUCB_SHARE_109911212138.jpg,19,345,47,305,945
static/data/img/HUCB_SHARE_109911212138.jpg,21,37,38,615,966
static/data/img/HUCB_SHARE_109911212138.jpg,22,20,64,632,959
static/data/img/HUCB_SHARE_109911212138.jpg,23,39,65,613,943
static/data/img/HUCB_SHARE_109911212138.jpg,24,51,103,568,617
static/data/img/HUCB_SHARE_109911212138.jpg,26,71,142,540,812
static/data/img/HUCB_SHARE_109911212140.jpg,6,74,40,420,980
static/data/img/HUCB_SHARE_109911212140.jpg,6,440,16,299,988
static/data/img/HUCB_SHARE_109911212140.jpg,9,531,1009,1,1
static/data/img/HUCB_SHARE_109911212140.jpg,9,551,993,1,9
static/data/img/HUCB_SHARE_109911212140.jpg,9,551,11,215,983
static/data/img/HUCB_SHARE_109911212140.jpg,9,69,43,467,981
static/data/img/HUCB_SHARE_109911212140.jpg,10,90,97,442,517
static/data/img/HUCB_SHARE_109911212140.jpg,22,443,5,324,1019
static/data/img/HUCB_SHARE_109911212140.jpg,22,42,52,515,972
static/data/img/HUCB_SHARE_109911212140.jpg,23,451,8,316,1011
static/data/img/HUCB_SHARE_109911212140.jpg,23,59,51,507,973
static/data/img/HUCB_SHARE_109911212140.jpg,24,84,82,395,524
static/data/img/HUCB_SHARE_109911212140.jpg,26,459,21,274,833
static/data/img/HUCB_SHARE_109911212140.jpg,26,119,85,342,766
static/data/img/HUCB_SHARE_109911212140.jpg,28,447,19,320,1005
static/data/img/HUCB_SHARE_109911212140.jpg,28,55,79,478,945
static/data/img/HUCB_SHARE_109911212425.jpg,9,155,117,469,893
static/data/img/HUCB_SHARE_109911212425.jpg,10,123,151,555,865
static/data/img/HUCB_SHARE_109911212425.jpg,13,109,107,613,917
static/data/img/HUCB_SHARE_109911212425.jpg,14,107,83,590,904
static/data/img/HUCB_SHARE_109911212425.jpg,15,149,110,543,902
static/data/img/HUCB_SHARE_109911212425.jpg,16,118,87,567,937
static/data/img/HUCB_SHARE_109911212425.jpg,17,194,137,382,841
static/data/img/HUCB_SHARE_109911212425.jpg,18,67,98,599,925
static/data/img/HUCB_SHARE_109911212425.jpg,19,137,119,475,891
static/data/img/HUCB_SHARE_109911212426.jpg,9,53,0,527,1024
static/data/img/HUCB_SHARE_109911212426.jpg,10,192,811,199,163
static/data/img/HUCB_SHARE_109911212426.jpg,10,503,741,88,106
static/data/img/HUCB_SHARE_109911212426.jpg,10,496,627,122,99
static/data/img/HUCB_SHARE_109911212426.jpg,13,132,23,472,1001
static/data/img/HUCB_SHARE_109911212426.jpg,14,486,673,165,230
static/data/img/HUCB_SHARE_109911212426.jpg,14,58,753,303,222
static/data/img/HUCB_SHARE_109911212426.jpg,14,451,16,207,302
static/data/img/HUCB_SHARE_109911212426.jpg,14,17,308,138,240
static/data/img/HUCB_SHARE_109911212426.jpg,15,75,625,203,399
static/data/img/HUCB_SHARE_109911212426.jpg,16,34,51,575,973
static/data/img/HUCB_SHARE_109911212426.jpg,17,114,428,526,506
static/data/img/HUCB_SHARE_109911212426.jpg,17,178,22,351,464
static/data/img/HUCB_SHARE_109911212426.jpg,18,9,2,636,946
static/data/img/HUCB_SHARE_109911212426.jpg,19,412,565,197,284
static/data/img/HUCB_SHARE_109911212426.jpg,21,12,275,187,295
static/data/img/HUCB_SHARE_109911212426.jpg,21,1,3,658,1021
static/data/img/HUCB_SHARE_109911212426.jpg,22,604,672,47,104
static/data/img/HUCB_SHARE_109911212426.jpg,22,300,31,127,181
static/data/img/HUCB_SHARE_109911212426.jpg,23,75,87,483,873
static/data/img/HUCB_SHARE_109911212426.jpg,24,271,127,302,339
static/data/img/HUCB_SHARE_109911212460.jpg,13,360,12,260,648
static/data/img/HUCB_SHARE_109911212460.jpg,13,532,0,220,655
static/data/img/HUCB_SHARE_109911212460.jpg,13,37,53,312,630
static/data/img/HUCB_SHARE_109911212460.jpg,13,803,0,200,629
static/data/img/HUCB_SHARE_109911212460.jpg,14,516,64,65,405
static/data/img/HUCB_SHARE_109911212460.jpg,14,56,47,209,603
static/data/img/HUCB_SHARE_109911212460.jpg,14,423,8,103,411
static/data/img/HUCB_SHARE_109911212460.jpg,14,559,5,89,401
static/data/img/HUCB_SHARE_109911212460.jpg,14,606,113,157,326
static/data/img/HUCB_SHARE_109911212460.jpg,14,900,22,109,193
static/data/img/HUCB_SHARE_109911212460.jpg,15,20,61,312,590
static/data/img/HUCB_SHARE_109911212460.jpg,15,551,19,221,336
static/data/img/HUCB_SHARE_109911212460.jpg,15,407,35,240,624
static/data/img/HUCB_SHARE_109911212460.jpg,16,538,15,277,635
static/data/img/HUCB_SHARE_109911212460.jpg,16,8,41,365,643
static/data/img/HUCB_SHARE_109911212460.jpg,16,378,37,215,619
static/data/img/HUCB_SHARE_109911212460.jpg,16,864,27,160,657
static/data/img/HUCB_SHARE_109911212460.jpg,17,569,3,232,602
static/data/img/HUCB_SHARE_109911212460.jpg,17,22,75,281,541
static/data/img/HUCB_SHARE_109911212460.jpg,17,354,29,219,486
static/data/img/HUCB_SHARE_109911212460.jpg,18,1,38,303,611
static/data/img/HUCB_SHARE_109911212460.jpg,18,552,10,312,664
static/data/img/HUCB_SHARE_109911212460.jpg,18,877,16,147,667
static/data/img/HUCB_SHARE_109911212460.jpg,19,558,17,154,536
static/data/img/HUCB_SHARE_109911212460.jpg,19,430,44,159,531
static/data/img/HUCB_SHARE_109911212460.jpg,19,60,85,233,537
static/data/img/HUCB_SHARE_109911212460.jpg,19,821,7,146,561
static/data/img/HUCB_SHARE_109911212460.jpg,21,502,5,297,677
static/data/img/HUCB_SHARE_109911212460.jpg,21,375,39,192,641
